67068	physique	11.514897640503461
67068	mathias	25.13217600067939
67068	fink	25.13217600067939
67068	un	0.4317385424402486
67068	bel	1.6681195600536822
67068	exemple	1.3614173747234053
67068	de	0.0
67068	chercheur	2.7334728262199297
67068	qui	0.6075381772568635
67068	innove	1.9111576087399766
67068	le	0.058796976949191254
67068	27	1.471824914909714
67068	avril	1.1707949192457328
67068	dernier	0.4163075870598826
67068	cnrs	1.6064819843372735
67068	décernait	2.513217600067939
67068	pour	0.09303648257241728
67068	la	0.03202173813754994
67068	première	0.943649829819428
67068	fois	0.5354939947790912
67068	médaille	1.471824914909714
67068	l	0.0
67068	innovation	1.2534537497909144
67068	dont	0.5304886674122647
67068	valérie	2.2121876044039577
67068	pécresse	2.2121876044039577
67068	ministre	1.4340363540203143
67068	enseignement	0.9004337433482035
67068	supérieur	1.0218559062336663
67068	et	0.0
67068	recherche	1.1208859587031406
67068	est	0.7959219371445435
67068	à	0.0
67068	origine	1.1707949192457328
67068	création	3.601734973392814
67068	souhaite	2.3415898384914655
67068	ainsi	0.8143497305681611
67068	honorer	2.513217600067939
67068	des	0.10723456744216216
67068	chercheurs	1.4073983913318564
67068	ingénieurs	0.8600050862925953
67068	travaillant	1.4340363540203143
67068	dans	0.39459688865625375
67068	établissements	1.367089564389701
67068	publics	1.23446399911511
67068	universités	1.0818538359089518
67068	grandes	1.800867486696407
67068	écoles	1.4340363540203143
67068	mais	1.2657310604143213
67068	aussi	1.4482559611886403
67068	industriels	1.1988074953684447
67068	développent	1.6101276130759954
67068	innovations	1.0818538359089518
67068	marquantes	2.513217600067939
67068	cette	0.7593304699855483
67068	édition	0.78894173046715
67068	nouvelle	0.6558851036366705
67068	distinction	1.9111576087399766
67068	a	0.629138868646048
67068	été	0.5553783063207802
67068	attribuée	2.2121876044039577
67068	trois	0.5736983474493205
67068	réputés	1.6681195600536822
67068	économiste	1.8142475957319202
67068	esther	2.513217600067939
67068	duflo	2.513217600067939
67068	roboticien	2.2121876044039577
67068	françois	1.471824914909714
67068	pierrot	2.2121876044039577
67068	physicien	5.0043586801610465
67068	directeur	2.8281505043362074
67068	institut	1.662528623240536
67068	langevin	6.636562813211873
67068	ondes	14.71824914909714
67068	images	6.685631705061289
67068	créé	1.212187604403958
67068	en	0.0643407404652973
67068	janvier	1.0218559062336663
67068	2009	2.424375208807916
67068	au	0.29186370029714404
67068	sein	0.7918926088243494
67068	ecole	0.7573427443954476
67068	chimie	2.0437118124673326
67068	industrielles	1.212187604403958
67068	ville	1.3371263410122578
67068	paris	1.798211243052667
67068	espci	9.071237978659601
67068	remarquable	1.6681195600536822
67068	ces	0.5123847577371984
67068	innovent	2.2121876044039577
67068	les	0.07506419720951352
67068	travaux	1.0528917316033883
67068	son	1.4786682792701635
67068	équipe	2.575943521347851
67068	ont	1.5914660022367944
67068	effet	1.1012686931691031
67068	abouti	1.8142475957319202
67068	quatre	2.230555182791803
67068	start	2.302979528100692
67068	ups	3.8223152174799533
67068	totalisent	2.513217600067939
67068	230	2.2121876044039577
67068	personnes	1.311770207273341
67068	domaines	1.5778834609343
67068	variés	1.513217600067939
67068	que	0.4624169810800387
67068	médecine	1.5589750906286142
67068	télécommunications	3.1179501812572283
67068	multimédia	2.513217600067939
67068	ou	1.012584848331457
67068	encore	1.4637352044095062
67068	objets	1.367089564389701
67068	tactiles	2.2121876044039577
67068	j	1.133006358356333
67068	aime	2.513217600067939
67068	transformer	1.8142475957319202
67068	idées	1.257945094964633
67068	très	1.7894078130143858
67068	fondamentale	1.367089564389701
67068	produits	0.7972142564331398
67068	innovants	1.3371263410122578
67068	précise	1.798211243052667
67068	d	0.15328481321262788
67068	emblée	1.282768678689665
67068	y	1.9632183443104456
67068	parvenir	1.0660595687257197
67068	il	2.2440843026369204
67068	fallait	1.6101276130759954
67068	trouver	1.0818538359089518
67068	terrain	1.212187604403958
67068	propice	2.0360963453482768
67068	c	0.7451993311752076
67068	fin	0.8056474239700027
67068	années	0.5003803753627668
67068	1980	1.8142475957319202
67068	occasion	0.6807086873617026
67068	une	0.33210657110788355
67068	rencontre	1.212187604403958
67068	avec	0.5834467161676802
67068	georges	5.44274278719576
67068	charpak	7.539652800203816
67068	prix	1.0360963453482765
67068	nobel	1.6681195600536822
67068	1992	1.7350663496842953
67068	qu	0.7639932213360789
67068	va	0.5541762077468454
67068	découvrir	2.3415898384914655
67068	coeur	1.8900317520018879
67068	montagne	1.9111576087399766
67068	sainte	2.513217600067939
67068	geneviève	1.9111576087399766
67068	plein	1.5589750906286142
67068	alors	3.0374295335817716
67068	plus	0.44726823714557973
67068	grands	1.800867486696407
67068	laboratoires	0.8230215200394253
67068	français	0.7003042434250835
67068	du	0.2791094477172519
67068	solide	1.257945094964633
67068	faire	0.9595876891619787
67068	autour	0.5589750906286142
67068	concept	2.6181952348240283
67068	renversement	10.052870400271756
67068	temps	2.5526253467049558
67068	belle	3.4701326993685906
67068	comme	1.1310747147586604
67068	qualifient	2.513217600067939
67068	connaisseurs	2.2121876044039577
67068	intéresse	1.133006358356333
67068	secteur	0.727887765057172
67068	aéronautique	1.133006358356333
67068	dassault	2.2121876044039577
67068	aerospatial	2.513217600067939
67068	snecma	2.2121876044039577
67068	turboméca	2.513217600067939
67068	prêts	2.2121876044039577
67068	financer	1.5589750906286142
67068	époque	1.6681195600536822
67068	milieu	1.212187604403958
67068	peu	0.6807086873617026
67068	enclin	2.2121876044039577
67068	travailler	1.8223152174799533
67068	industrie	0.727887765057172
67068	autant	0.4838338223827294
67068	si	0.4487596108410205
67068	celle	0.517582405470389
67068	ci	0.34590026531976287
67068	militaro	2.513217600067939
67068	industrielle	1.133006358356333
67068	se	0.8400861705898005
67068	retrouve	1.513217600067939
67068	isolé	1.9111576087399766
